index-of-output:	1	actual-response:	The first thing you	number-of-repeats:	6
index-of-output:	2	actual-response:	I'm not sure	number-of-repeats:	11
index-of-output:	4	actual-response:	I'm going to	number-of-repeats:	2
index-of-output:	5	actual-response:	, I'm not sure if I'm going	number-of-repeats:	3
index-of-output:	8	actual-response:	I'm not going to tell	number-of-repeats:	6
index-of-output:	14	actual-response:	I'm not sure if you	number-of-repeats:	9
index-of-output:	15	actual-response:	I'm not sure what	number-of-repeats:	2
index-of-output:	16	actual-response:	?""I	number-of-repeats:	2
index-of-output:	17	actual-response:	1,000,000,000,	number-of-repeats:	7
index-of-output:	19	actual-response:	I'm	number-of-repeats:	17
index-of-output:	20	actual-response:	the most important thing is that you don't	number-of-repeats:	2
index-of-output:	24	actual-response:	"I'm not sure	number-of-repeats:	2
index-of-output:	31	actual-response:	I'm sorry, but I'm not	number-of-repeats:	2
index-of-output:	32	actual-response:	I'm not sure if I'm	number-of-repeats:	2
index-of-output:	38	actual-response:	The problem is that the	number-of-repeats:	4
index-of-output:	41	actual-response:	I'm not going to lie	number-of-repeats:	3
index-of-output:	45	actual-response:	The first thing you need to	number-of-repeats:	17
index-of-output:	46	actual-response:	The first thing I noticed was	number-of-repeats:	4
index-of-output:	53	actual-response:	"	number-of-repeats:	8
index-of-output:	56	actual-response:	I'm not sure if	number-of-repeats:	9
index-of-output:	58	actual-response:	The answer is that the answer	number-of-repeats:	5
index-of-output:	61	actual-response:	"I'm not going	number-of-repeats:	11
index-of-output:	62	actual-response:	. I	number-of-repeats:	2
index-of-output:	64	actual-response:	I'm not going	number-of-repeats:	4
index-of-output:	73	actual-response:	I'm not going to	number-of-repeats:	8
index-of-output:	76	actual-response:	The first thing you need	number-of-repeats:	2
index-of-output:	90	actual-response:	I'm sorry. I'm	number-of-repeats:	5
index-of-output:	93	actual-response:	The first thing I noticed	number-of-repeats:	5
index-of-output:	101	actual-response:	The answer is yes.	number-of-repeats:	2
index-of-output:	105	actual-response:	I'm not going to tell you what	number-of-repeats:	4
index-of-output:	112	actual-response:	but I'm	number-of-repeats:	2
index-of-output:	114	actual-response:		number-of-repeats:	14
index-of-output:	120	actual-response:	I	number-of-repeats:	12
index-of-output:	135	actual-response:	I'm not going to let	number-of-repeats:	2
index-of-output:	138	actual-response:	I'm sorry,	number-of-repeats:	3
index-of-output:	142	actual-response:	The answer is	number-of-repeats:	6
index-of-output:	150	actual-response:	"I'm not	number-of-repeats:	14
index-of-output:	151	actual-response:	"I	number-of-repeats:	17
index-of-output:	152	actual-response:	I'm not	number-of-repeats:	20
index-of-output:	161	actual-response:	I'm going	number-of-repeats:	2
index-of-output:	163	actual-response:	"I'm not going to	number-of-repeats:	3
index-of-output:	176	actual-response:	It's not a	number-of-repeats:	2
index-of-output:	181	actual-response:	The	number-of-repeats:	9
index-of-output:	195	actual-response:	The first thing	number-of-repeats:	6
index-of-output:	199	actual-response:	"I'm	number-of-repeats:	15
index-of-output:	215	actual-response:	The answer	number-of-repeats:	2
index-of-output:	219	actual-response:	I don't	number-of-repeats:	5
index-of-output:	223	actual-response:	. I'm not	number-of-repeats:	2
index-of-output:	249	actual-response:	The first	number-of-repeats:	6
index-of-output:	255	actual-response:	The first thing I	number-of-repeats:	9
index-of-output:	260	actual-response:	I'm not going to lie. I	number-of-repeats:	6
index-of-output:	276	actual-response:	.I'm	number-of-repeats:	2
index-of-output:	291	actual-response:	that?I	number-of-repeats:	2
index-of-output:	293	actual-response:	"I'm sorry	number-of-repeats:	2
index-of-output:	302	actual-response:	I don	number-of-repeats:	2
index-of-output:	304	actual-response:	The answer is that the	number-of-repeats:	3
index-of-output:	391	actual-response:	I'm sorry, but	number-of-repeats:	2
index-of-output:	396	actual-response:	time to think about	number-of-repeats:	2
index-of-output:	438	actual-response:	The first of the three	number-of-repeats:	2
index-of-output:	440	actual-response:	The first thing I did was	number-of-repeats:	6
index-of-output:	452	actual-response:	The answer is yes	number-of-repeats:	4
index-of-output:	466	actual-response:	"I'm sorry,	number-of-repeats:	2
index-of-output:	504	actual-response:	I'm not going to lie.	number-of-repeats:	4
index-of-output:	536	actual-response:	it?"	number-of-repeats:	2
index-of-output:	539	actual-response:	The following	number-of-repeats:	2
index-of-output:	542	actual-response:	I was	number-of-repeats:	2
index-of-output:	604	actual-response:	I think it's a	number-of-repeats:	2
index-of-output:	606	actual-response:	The first thing I did	number-of-repeats:	3
index-of-output:	611	actual-response:	I'm not sure I'm	number-of-repeats:	2
index-of-output:	629	actual-response:	guy?I	number-of-repeats:	2
index-of-output:	691	actual-response:	I am	number-of-repeats:	3
index-of-output:	720	actual-response:	be a part of	number-of-repeats:	2
index-of-output:	734	actual-response:	I am not	number-of-repeats:	3
index-of-output:	739	actual-response:	I am a	number-of-repeats:	2
index-of-output:	740	actual-response:	I'm not sure if I'm going	number-of-repeats:	4
index-of-output:	773	actual-response:	I'm not sure what to	number-of-repeats:	2
index-of-output:	780	actual-response:	I'm sorry	number-of-repeats:	2
index-of-output:	848	actual-response:	The first time I	number-of-repeats:	2
index-of-output:	851	actual-response:	sure that you're not	number-of-repeats:	2
index-of-output:	951	actual-response:	I'm not sure if I	number-of-repeats:	2
